2016-12-23 12:06:32,848 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 13:44:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 13:44:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 13:46:23,968 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 13:46:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 13:48:23,968 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 13:48:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 13:50:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 13:50:23,970 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 13:52:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 13:52:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 13:54:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 13:54:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 13:56:23,968 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 13:56:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 13:58:23,968 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 13:58:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:00:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:00:23,970 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:02:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:02:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:04:23,968 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:04:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:06:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:06:23,970 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:08:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:08:23,970 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:10:23,975 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:10:23,975 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:12:23,971 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:12:23,971 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:14:23,968 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:14:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:16:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:16:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:18:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:18:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:20:23,968 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:20:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:22:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:22:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:24:23,968 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:24:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:26:23,968 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:26:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:28:23,968 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:28:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:30:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:30:23,970 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:32:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:32:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:34:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:34:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:36:23,968 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:36:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:38:23,968 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:38:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:40:23,968 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:40:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:42:23,968 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:42:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:44:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:44:23,970 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:46:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:46:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:48:23,968 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:48:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:50:23,968 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:50:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:52:23,968 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:52:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:54:23,968 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:54:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:56:23,968 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:56:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 14:58:23,968 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 14:58:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 15:00:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 15:00:23,970 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 15:02:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 15:02:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 15:04:03,209 INFO [org.jasig.cas.ticket.registry.support.DefaultTicketRegistryCleaner] - Beginning ticket cleanup.
2016-12-27 15:04:03,210 INFO [org.jasig.cas.ticket.registry.support.DefaultTicketRegistryCleaner] - 0 tickets found to be removed.
2016-12-27 15:04:03,211 INFO [org.jasig.cas.ticket.registry.support.DefaultTicketRegistryCleaner] - Finished ticket cleanup.
2016-12-27 15:04:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 15:04:23,970 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 15:06:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 15:06:23,970 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 15:08:23,968 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 15:08:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 15:09:20,073 INFO [org.jasig.cas.web.flow.InitialFlowSetupAction] - Setting path for cookies to: /cas-server/
2016-12-27 15:09:20,073 INFO [org.jasig.cas.web.flow.InitialFlowSetupAction] - Setting path for cookies to: /cas-server/
2016-12-27 15:10:04,480 INFO [org.jasig.cas.authentication.AuthenticationManagerImpl] - org.gatein.sso.cas.plugin.AuthenticationPlugin failed to authenticate [username: root]
2016-12-27 15:10:04,492 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: [username: root]
WHAT: supplied credentials: [username: root]
ACTION: AUTHENTICATION_FAILED
APPLICATION: CAS
WHEN: Tue Dec 27 15:10:04 CST 2016
CLIENT IP ADDRESS: 218.206.178.114
SERVER IP ADDRESS: 192.168.85.233
=============================================================


2016-12-27 15:10:04,495 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: [username: root]
WHAT: error.authentication.credentials.bad
ACTION: TICKET_GRANTING_TICKET_NOT_CREATED
APPLICATION: CAS
WHEN: Tue Dec 27 15:10:04 CST 2016
CLIENT IP ADDRESS: 218.206.178.114
SERVER IP ADDRESS: 192.168.85.233
=============================================================


2016-12-27 15:10:11,556 INFO [org.jasig.cas.authentication.AuthenticationManagerImpl] - org.gatein.sso.cas.plugin.AuthenticationPlugin failed to authenticate [username: root]
2016-12-27 15:10:11,557 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: [username: root]
WHAT: supplied credentials: [username: root]
ACTION: AUTHENTICATION_FAILED
APPLICATION: CAS
WHEN: Tue Dec 27 15:10:11 CST 2016
CLIENT IP ADDRESS: 218.206.178.114
SERVER IP ADDRESS: 192.168.85.233
=============================================================


2016-12-27 15:10:11,558 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: [username: root]
WHAT: error.authentication.credentials.bad
ACTION: TICKET_GRANTING_TICKET_NOT_CREATED
APPLICATION: CAS
WHEN: Tue Dec 27 15:10:11 CST 2016
CLIENT IP ADDRESS: 218.206.178.114
SERVER IP ADDRESS: 192.168.85.233
=============================================================


2016-12-27 15:10:23,968 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 15:10:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 15:10:28,528 INFO [org.jasig.cas.authentication.AuthenticationManagerImpl] - org.gatein.sso.cas.plugin.AuthenticationPlugin failed to authenticate [username: causer]
2016-12-27 15:10:28,529 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: [username: causer]
WHAT: supplied credentials: [username: causer]
ACTION: AUTHENTICATION_FAILED
APPLICATION: CAS
WHEN: Tue Dec 27 15:10:28 CST 2016
CLIENT IP ADDRESS: 218.206.178.114
SERVER IP ADDRESS: 192.168.85.233
=============================================================


2016-12-27 15:10:28,531 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: [username: causer]
WHAT: error.authentication.credentials.bad
ACTION: TICKET_GRANTING_TICKET_NOT_CREATED
APPLICATION: CAS
WHEN: Tue Dec 27 15:10:28 CST 2016
CLIENT IP ADDRESS: 218.206.178.114
SERVER IP ADDRESS: 192.168.85.233
=============================================================


2016-12-27 15:10:37,291 INFO [org.jasig.cas.authentication.AuthenticationManagerImpl] - org.gatein.sso.cas.plugin.AuthenticationPlugin failed to authenticate [username: root]
2016-12-27 15:10:37,292 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: [username: root]
WHAT: supplied credentials: [username: root]
ACTION: AUTHENTICATION_FAILED
APPLICATION: CAS
WHEN: Tue Dec 27 15:10:37 CST 2016
CLIENT IP ADDRESS: 218.206.178.114
SERVER IP ADDRESS: 192.168.85.233
=============================================================


2016-12-27 15:10:37,293 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: [username: root]
WHAT: error.authentication.credentials.bad
ACTION: TICKET_GRANTING_TICKET_NOT_CREATED
APPLICATION: CAS
WHEN: Tue Dec 27 15:10:37 CST 2016
CLIENT IP ADDRESS: 218.206.178.114
SERVER IP ADDRESS: 192.168.85.233
=============================================================


2016-12-27 15:10:50,005 INFO [org.jasig.cas.authentication.AuthenticationManagerImpl] - org.gatein.sso.cas.plugin.AuthenticationPlugin failed to authenticate [username: root]
2016-12-27 15:10:50,007 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: [username: root]
WHAT: supplied credentials: [username: root]
ACTION: AUTHENTICATION_FAILED
APPLICATION: CAS
WHEN: Tue Dec 27 15:10:50 CST 2016
CLIENT IP ADDRESS: 218.206.178.114
SERVER IP ADDRESS: 192.168.85.233
=============================================================


2016-12-27 15:10:50,008 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: [username: root]
WHAT: error.authentication.credentials.bad
ACTION: TICKET_GRANTING_TICKET_NOT_CREATED
APPLICATION: CAS
WHEN: Tue Dec 27 15:10:50 CST 2016
CLIENT IP ADDRESS: 218.206.178.114
SERVER IP ADDRESS: 192.168.85.233
=============================================================


2016-12-27 15:11:41,420 INFO [org.jasig.cas.authentication.AuthenticationManagerImpl] - org.gatein.sso.cas.plugin.AuthenticationPlugin failed to authenticate [username: root]
2016-12-27 15:11:41,422 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: [username: root]
WHAT: supplied credentials: [username: root]
ACTION: AUTHENTICATION_FAILED
APPLICATION: CAS
WHEN: Tue Dec 27 15:11:41 CST 2016
CLIENT IP ADDRESS: 218.206.178.114
SERVER IP ADDRESS: 192.168.85.233
=============================================================


2016-12-27 15:11:41,423 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: [username: root]
WHAT: error.authentication.credentials.bad
ACTION: TICKET_GRANTING_TICKET_NOT_CREATED
APPLICATION: CAS
WHEN: Tue Dec 27 15:11:41 CST 2016
CLIENT IP ADDRESS: 218.206.178.114
SERVER IP ADDRESS: 192.168.85.233
=============================================================


2016-12-27 15:11:59,206 INFO [org.jasig.cas.authentication.AuthenticationManagerImpl] - org.gatein.sso.cas.plugin.AuthenticationPlugin failed to authenticate [username: jhon]
2016-12-27 15:11:59,207 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: [username: jhon]
WHAT: supplied credentials: [username: jhon]
ACTION: AUTHENTICATION_FAILED
APPLICATION: CAS
WHEN: Tue Dec 27 15:11:59 CST 2016
CLIENT IP ADDRESS: 218.206.178.114
SERVER IP ADDRESS: 192.168.85.233
=============================================================


2016-12-27 15:11:59,209 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: [username: jhon]
WHAT: error.authentication.credentials.bad
ACTION: TICKET_GRANTING_TICKET_NOT_CREATED
APPLICATION: CAS
WHEN: Tue Dec 27 15:11:59 CST 2016
CLIENT IP ADDRESS: 218.206.178.114
SERVER IP ADDRESS: 192.168.85.233
=============================================================


2016-12-27 15:12:10,233 INFO [org.jasig.cas.authentication.AuthenticationManagerImpl] - org.gatein.sso.cas.plugin.AuthenticationPlugin failed to authenticate [username: root]
2016-12-27 15:12:10,235 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: [username: root]
WHAT: supplied credentials: [username: root]
ACTION: AUTHENTICATION_FAILED
APPLICATION: CAS
WHEN: Tue Dec 27 15:12:10 CST 2016
CLIENT IP ADDRESS: 218.206.178.114
SERVER IP ADDRESS: 192.168.85.233
=============================================================


2016-12-27 15:12:10,236 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: [username: root]
WHAT: error.authentication.credentials.bad
ACTION: TICKET_GRANTING_TICKET_NOT_CREATED
APPLICATION: CAS
WHEN: Tue Dec 27 15:12:10 CST 2016
CLIENT IP ADDRESS: 218.206.178.114
SERVER IP ADDRESS: 192.168.85.233
=============================================================


2016-12-27 15:12:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Reloading registered services.
2016-12-27 15:12:23,969 INFO [org.jasig.cas.services.DefaultServicesManagerImpl] - Loaded 1 services.
2016-12-27 15:13:06,097 INFO [org.jasig.cas.authentication.AuthenticationManagerImpl] - org.gatein.sso.cas.plugin.AuthenticationPlugin failed to authenticate [username: Root]
2016-12-27 15:13:06,099 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: [username: Root]
WHAT: supplied credentials: [username: Root]
ACTION: AUTHENTICATION_FAILED
APPLICATION: CAS
WHEN: Tue Dec 27 15:13:06 CST 2016
CLIENT IP ADDRESS: 218.206.178.114
SERVER IP ADDRESS: 192.168.85.233
=============================================================


2016-12-27 15:13:06,100 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: [username: Root]
WHAT: error.authentication.credentials.bad
ACTION: TICKET_GRANTING_TICKET_NOT_CREATED
APPLICATION: CAS
WHEN: Tue Dec 27 15:13:06 CST 2016
CLIENT IP ADDRESS: 218.206.178.114
SERVER IP ADDRESS: 192.168.85.233
=============================================================


2016-12-27 15:13:11,894 INFO [org.jasig.cas.authentication.AuthenticationManagerImpl] - org.gatein.sso.cas.plugin.AuthenticationPlugin failed to authenticate [username: root]
2016-12-27 15:13:11,896 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: [username: root]
WHAT: supplied credentials: [username: root]
ACTION: AUTHENTICATION_FAILED
APPLICATION: CAS
WHEN: Tue Dec 27 15:13:11 CST 2016
CLIENT IP ADDRESS: 218.206.178.114
SERVER IP ADDRESS: 192.168.85.233
=============================================================


2016-12-27 15:13:11,897 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: [username: root]
WHAT: error.authentication.credentials.bad
ACTION: TICKET_GRANTING_TICKET_NOT_CREATED
APPLICATION: CAS
WHEN: Tue Dec 27 15:13:11 CST 2016
CLIENT IP ADDRESS: 218.206.178.114
SERVER IP ADDRESS: 192.168.85.233
=============================================================


2016-12-27 15:13:16,819 INFO [org.jasig.cas.authentication.AuthenticationManagerImpl] - org.gatein.sso.cas.plugin.AuthenticationPlugin failed to authenticate [username: root]
2016-12-27 15:13:16,820 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: [username: root]
WHAT: supplied credentials: [username: root]
ACTION: AUTHENTICATION_FAILED
APPLICATION: CAS
WHEN: Tue Dec 27 15:13:16 CST 2016
CLIENT IP ADDRESS: 218.206.178.114
SERVER IP ADDRESS: 192.168.85.233
=============================================================


2016-12-27 15:13:16,821 INFO [com.github.inspektr.audit.support.Slf4jLoggingAuditTrailManager] - Audit trail record BEGIN
=============================================================
WHO: [username: root]
WHAT: error.authentication.credentials.bad
ACTION: TICKET_GRANTING_TICKET_NOT_CREATED
APPLICATION: CAS
WHEN: Tue Dec 27 15:13:16 CST 2016
CLIENT IP ADDRESS: 218.206.178.114
SERVER IP ADDRESS: 192.168.85.233
=============================================================


2016-12-27 15:13:37,799 INFO [org.jasig.cas.authentication.AuthenticationManagerImpl] - org.gatein.sso.cas.plugin.AuthenticationPlugin failed to authenticate [username: root]
